ID,案件名稱,案件首圖,物件地址,售價(萬),總坪數,類型,樓層,總樓層,格局,網頁連結,比對地址,查地址,查戶籍,戶籍地址,是否已委託,更新時間,物件緯度,物件經度,戶籍緯度,戶籍經度
2900478,A近未來捷運站御極賞傳家金店面,https://cloudfps.hfcdn.com/v1/image/?key=NF58Ko5oaCs63mgJILON96mdMA1M2szj8tH7CaXW9cl9niO4TWKSoYe6hKQhd2KYzhxlNAx_tGVI54tDXXIxDa64od0jAbOZrBTGt_NC0NxMCtyFz-LqpYF32GTxpmDwu98NT3cksTOdfCdPPdyK1_N9HMTZXsUAyjpali26c6J_UcZAyQ6OY8h6hel3VR43ENfxb3ybinD1pLSJbiNqVK0HvUCdwmIej3oTKAUpGV_uaBnxbTilp1fX2bWndLGVD65c9FXqRr4LLeFhDWsjpnxVDzqECz6hkx18ZiGb0bTL59AYWwZMJg&width=1024&height=768,新北市永和區中山路一段,6630,38.83,店面,1,15,0房0廳0衛,https://buy.housefun.com.tw/buy/house/6875920,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2900478,永和區中山路一段２７５號(疑似),,,N,2026-04-26 14:47,25.007130012385,121.507183984624,,
2900795,四號公園邊間美寓-中信房屋momo秋虹,"https://image.houseprice.tw/p1-hpimage/OTA5MzkyMGhwaW1hZ2U,/f6079d35f57f4253_1920x1080.jpg",新北市永和區秀朗路一段,1668,30.15,公寓,4,5,3房2廳2衛,https://buy.houseprice.tw/house/33703244_1695331/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2900795,永和區秀朗路一段１３５巷１號四樓(多筆),,,N,2026-04-26 14:47,25.005188009238,121.516276002636,,
2900843,捷運樂華靜巷舒適一樓家~住商*敦南信義*蔡小姐,https://img.hbhousing.com.tw/pictures/A602%2fA602WS68359n.jpg?1773714962,新北市永和區永平路,2380,34.54,公寓,1,5,3房2廳2衛,https://buy.houseprice.tw/house/33714211_720170/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2900843,永和區永平路１７３巷１１號(多筆),,,N,2026-04-26 14:47,25.008236716971,121.510146819758,,
2897368,永和寬面雙店面｜可辦公倉儲｜車行5分鐘進..,https://img2.591.com.tw/house/2026/03/17/177375028479973802.jpg!510x400.jpg,新北市永和區竹林路,5698,73.2,店面,1,6,0房0廳0衛,https://business.591.com.tw/sale/19867513,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2897368,,,,Y,2026-04-26 14:47,,,,
2332402,新青安首選@質感裝潢@1368萬-新婚首選,https://img1.591.com.tw/house/2025/08/06/175445454533182703.jpg!400x300.jpg,新北市永和區民樂街,1368,24.17,公寓,4,5,3房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19655871.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2332402,永和區民樂街３９巷１８弄４６號四樓(多筆),,,N,2026-04-26 14:47,24.998927020933,121.528380979564,,
2887784,永和民樂街公寓**太平洋明旺,https://img1.591.com.tw/house/2024/11/02/173053671859911501.jpg!400x300.jpg,新北市永和區民樂街,1586,28.27,公寓,5,5,4房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19861155.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2887784,永和區民樂街１０２巷３號五樓(多筆),,,N,2026-04-26 14:47,24.996418987865,121.527092010494,,
2888028,🌈3年屋漢堡苑.露臺保留戶出清價🌈(太平洋明旺),https://img1.591.com.tw/house/2026/03/17/177369930594644509.png!400x300.png,新北市永和區成功路一段,1688,31.23,電梯,11,11,1房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19861156.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2888028,,,,Y,2026-04-26 14:47,,,,
2887189,雄爸報好案~頂溪增值潛力透天,https://img2.591.com.tw/house/2025/07/02/175143635629183606.jpg!400x300.jpg,新北市永和區大新街,2080,19.66,透天,1,2,1房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19863007.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2887189,,,,Y,2026-04-26 14:47,,,,
2892939,長隄精緻套房~全業房屋,https://img2.591.com.tw/house/2026/03/19/177389509854960709.jpg!400x300.jpg,新北市永和區環河西路二段,638,7.67,套房,9,21,1房1廳1衛,https://sale.591.com.tw/home/house/detail/2/19866593.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2892939,永和區環河西路二段２０９巷１１號九樓之一(多筆),,,N,2026-04-26 14:47,25.010145988786,121.502259029775,,
2887282,全新裝潢🔑好視野🌳小資最首選💚美宅🔥💁錯過別人住,https://img1.591.com.tw/house/2025/08/09/175470476384372505.png!400x300.png,新北市永和區永利路,1299,21.78,公寓,4,4,3房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19865224.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2887282,,,,Y,2026-04-26 14:47,,,,
2888854,🔥近北市台大公館3房｜高樓景觀戶｜稀有坡道平面車位,https://img2.591.com.tw/video/cover/2026-04-04/3022722.png!1000x.water2.png,新北市永和區福和路,2280,38.56,車位,12,12,3房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19867579.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2888854,永和區福和路５０號十二樓(多筆),,,N,2026-04-26 14:47,25.008224018388,121.523474967817,,
2888313,仁愛公園特區永平國小稀有電梯一樓萬大線捷運(我是承辦歡迎配案,https://img2.591.com.tw/house/2026/01/05/176759650928189604.jpg!400x300.jpg,新北市永和區仁愛路,3100,33.8,電梯,1,14,2房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19862489.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2888313,永和區仁愛路２９２號,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184704461000?HostId=2&A10OnLineId=2888313,新北市永和區保順里37鄰仁愛路292號,N,2026-04-26 14:47,25.008155999243,121.503281035229,25.008155999243,121.503281035229
2884853,一橋北市邊間採光美寓,https://static.rakuya.com.tw/r2/n992/c2/6e/33534992_1_b.jpeg?1773439469,新北市永和區永亨路,1988,40.27,公寓,4,4,3房2廳3衛,https://www.rakuya.com.tw/sell_item/info?ehid=07caf0335349927,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2884853,永和區永亨路３５號四樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33182203152000?HostId=2&A10OnLineId=2884853,金門縣烈嶼鄉上岐村３鄰青岐１９號,N,2026-04-26 14:47,25.006320991091,121.519875024222,24.419762,118.225722
2712489,樺福水悅‧靜賞１０１,https://static.rakuya.com.tw/r2/n538/b9/6c/33455538_18_b.jpeg?1774046843,新北市永和區環河西路一段,2980,51.81,電梯,10,27,3房2廳2衛,https://www.rakuya.com.tw/sell_item/info?ehid=09216f334555386,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2712489,永和區環河西路一段７９號十樓之三,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33182802077000?HostId=2&A10OnLineId=2712489,臺北市內湖區葫洲里２７鄰康寧路三段５６巷１４８號十二樓,N,2026-04-26 14:47,25.017852017199,121.513007982407,25.067580381905,121.608820344139
2884716,KZ5頂溪馬上有錢置產首選,https://static.rakuya.com.tw/r2/n827/02/fd/33375827_1_b.jpeg?1772080241,新北市永和區永貞路,1598,26.72,公寓,5,5,6房1廳6衛,https://www.rakuya.com.tw/sell_item/info?ehid=0d3b98333758273,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2884716,,,,Y,2026-04-26 14:47,,,,
2877246,永和永貞路金店面加地下室,https://img2.591.com.tw/house/2026/03/12/177329891039131003.jpg!510x400.jpg,新北市永和區永貞路,2507,48.2,店面,1,5,0房0廳0衛,https://business.591.com.tw/sale/19706514,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2877246,永和區永貞路１７３號,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184103337000?HostId=2&A10OnLineId=2877246,台北縣永和市秀城里９鄰成功路１段９３巷１３弄１３號,N,2026-04-26 14:47,25.00379841542,121.515409230029,25.003011983355,121.527520996298
2877225,永安市場住店1+2樓(一)+(二),https://img2.591.com.tw/house/2025/09/08/175731282572621204.jpg!510x400.jpg,新北市永和區安樂路,3300,38.4,店面,1,5,0房0廳0衛,https://business.591.com.tw/sale/19831351,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2877225,,,,Y,2026-04-26 14:47,,,,
2877180,永貞店面有地下室近永安市場站＃永貞路,https://img1.591.com.tw/house/2026/03/13/177338622339715701.jpg!510x400.jpg,新北市永和區永貞路,2507,49.0,店面,1,5,0房0廳0衛,https://business.591.com.tw/sale/19839613,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2877180,查無,,,N,2026-04-26 14:47,,,,
2877173,大降價連鎖收租店面,https://img1.591.com.tw/house/2026/03/13/177338709740698209.jpg!510x400.jpg,新北市永和區成功路二段,2380,48.5,店面,1,6,0房0廳0衛,https://business.591.com.tw/sale/19839811,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2877173,查無,,,N,2026-04-26 14:47,,,,
2877081,《寶島地產》永和中正路-燙手黃金店面,https://img2.591.com.tw/house/2025/03/12/174175081339044201.jpg!510x400.jpg,新北市永和區中正路,3840,40.3,店面,1,12,0房0廳0衛,https://business.591.com.tw/sale/19857793,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2877081,永和區中正路４９７巷６號(多筆),,,N,2026-04-26 14:47,25.006774996876,121.5165960237,,
2868962,獨家✨頂溪馬上有錢收租置產首選,https://img1.591.com.tw/house/2026/03/16/177364063373844804.jpg!400x300.jpg,新北市永和區永貞路,1598,26.72,公寓,5,5,6房6廳6衛,https://sale.591.com.tw/home/house/detail/2/19856616.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2868962,,,,Y,2026-04-26 14:47,,,,
2859520,國華邊間套房 有對外窗、收租自宜兩用,https://cloudfps.hfcdn.com/v1/image/?key=NF58Ko5oaCtGgF4-lcyqztdjMVUbkhbAJwgpnem4ZERJGIP2xN00SADFr8aSCH7jqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuvuDE3ieU7m7vt1GEps7FWGRbvllj1fnybJxPB_eh0mibn_xuG2pFwFKIji3F260JKXlXonUpj8okaO5NrdDOIQ&width=1024&height=768,新北市永和區中正路,698,10.76,套房,10,10,1房1廳1衛,https://buy.housefun.com.tw/buy/house/6871455,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2859520,永和區中正路５８８號十樓之二,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33182205241000?HostId=2&A10OnLineId=2859520,新北市永和區光明里２鄰中正路６２６號八樓之六,N,2026-04-26 14:47,25.006833418741,121.517151576242,25.008000808306,121.517004222384
2859686,頂溪電梯三房車位 近頂溪捷運仁愛公園大三房,https://cloudfps.hfcdn.com/v1/image/?key=NF58Ko5oaCuplGPCOK2uEXFjeXDRWGGT9ZkBPgO2Em4h238cS905pmTKsslUiFQ7qVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuvuDE3ieU7m7vt1GEps7FWGRbvllj1fnybJxPB_eh0mibn_xuG2pFwFKIji3F260JKXlXonUpj8okaO5NrdDOIQ&width=1024&height=768,新北市永和區保安路,2398,44.95,電梯,4,7,3房2廳1衛,https://buy.housefun.com.tw/buy/house/6871296,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2859686,永和區保安路７５號四樓(疑似),,,N,2026-04-26 14:47,25.014911016922,121.508730026665,,
2855127,獨家🍎永和/秀朗國小超值美公寓🍎,https://img1.591.com.tw/house/2026/03/16/177362618958075700.jpg!400x300.jpg,新北市永和區得和路,1168,26.0,公寓,3,5,2房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19853529.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2855127,永和區得和路２２１巷１０號三樓(多筆),,,N,2026-04-26 14:47,25.000538986642,121.51977997344,,
2860527,屋主自售一樓4套房，穩定收租，每間都有陽台。,https://img1.591.com.tw/house/2017/01/26/148538830906307905.jpg!400x300.jpg,新北市永和區水源街,2280,37.2,套房,1,7,4房0廳4衛,https://sale.591.com.tw/home/house/detail/2/19853865.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2860527,查無,,,N,2026-04-26 14:47,,,,
2849769,群義🏆永和明星學區電梯三房📞泰樂🌸,https://img2.591.com.tw/house/2026/01/13/176829196448816304.jpeg!400x300.jpeg,新北市永和區永寧街,2580,44.15,電梯,5,7,3房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19850333.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2849769,永和區永寧街１２５號五樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33182302461000?HostId=2&A10OnLineId=2849769,臺北縣永和市福和里１８鄰永寧街１２５號五樓,N,2026-04-26 14:47,25.005587993658,121.518029999695,25.005587993658,121.518029999695
2852056,仁愛特區~富都四房平面車位~方正低公設區域優選~全業房屋,https://img1.591.com.tw/house/2025/11/11/176283669676673402.jpg!400x300.jpg,新北市永和區仁愛路,4380,59.68,車位,3,18,4房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19851780.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2852056,查無,,,N,2026-04-26 14:47,,,,
2244922,永和中正國華首選 國華商圈生活機能交通便利性佳,https://cloudfps.hfcdn.com/v1/image/?key=NF58Ko5oaCtaK2a8oOLNHCSiZsHslTMl5hViLaGsv4YDeicrjWEVIK04vpp4S0NjqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuvuDE3ieU7m7vt1GEps7FWGRbvllj1fnybJxPB_eh0mibn_xuG2pFwFKIji3F260JKXlXonUpj8okaO5NrdDOIQ&width=1024&height=768,新北市永和區中正路,488,7.71,大樓,10,10,1房0廳1衛,https://buy.housefun.com.tw/buy/house/6828512,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2244922,永和區中正路５８８號十樓之二十(多筆),,,N,2026-04-26 14:47,25.006833418741,121.517151576242,,
1960224,公園方正電梯四房,https://yccdn.yungching.com.tw/v1/image/?key=NF58Ko5oaCtUPHzkVlBph8HQrymhesBL_osEFZp-eGWq18ufL93rdX-T3Ivt7YIFqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuHyqQdxAoaDgB84hAAJBJ-aPJnP6QjjHNJdO-8s9VPXXQ_ruSEFqcK8ShYsvown2RbJENeZqhwTM&width=0&height=0,新北市永和區安樂路,2888,31.18,電梯,1,7,4房2廳3衛,https://buy.yungching.com.tw/house/7194023,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1960224,永和區安樂路１５４巷８號,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184103678000?HostId=2&A10OnLineId=1960224,臺北市信義區興隆里４鄰基隆路一段３５０號三樓之十二,N,2026-04-26 14:47,25.00035479432,121.514664414113,25.037013047858,121.561729387176
2846599,永和民治市場~高效益店面,https://www.nra.com.tw/image_www.php?w=800&h=800&file=upload/house/673342_89015.jpg,新北市永和區民治街,2980,12.12,店面,1,4,0房0廳0衛,https://buy.houseprice.tw/house/33642832_252813/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2846599,永和區民治街７１號,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184002170000?HostId=2&A10OnLineId=2846599,臺北縣永和市民族里２０鄰民族街１８２巷１０號三樓,N,2026-04-26 14:47,24.9978910177,121.517883567846,25.132152007489,121.504337657944
2374741,【比漾高樓三房車位】買屋賣屋找蕭聖典,https://static.rakuya.com.tw/r1/n353/37/94/32731353_1_b.jpeg?1773369883,新北市永和區中山路一段,2680,37.11,車位,11,12,3房2廳2衛,https://www.rakuya.com.tw/sell_item/info?ehid=09616b327313533,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2374741,永和區中山路一段２０７號十一樓之一,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184904240000?HostId=2&A10OnLineId=2374741,(新北市永和區和平里11鄰中山路一段207號十]棲之1),N,2026-04-26 14:47,25.008476020307,121.508861035811,,
1910206,漢皇～邊間三房＋平面車位,https://static.rakuya.com.tw/r1/n302/87/48/32968302_2_b.jpeg?1773188613,新北市永和區永和路一段,3198,36.91,車位,15,23,3房2廳2衛,https://www.rakuya.com.tw/sell_item/info?ehid=023b5d329683028,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1910206,永和區永和路一段７２巷１７號十五樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33185104247000?HostId=2&A10OnLineId=1910206,新北市永和區孫溪里4鄰務溪街**,N,2026-04-26 14:47,25.005662005863,121.512897006009,,
1810459,頂溪菁品三房一室雙衛,https://static.rakuya.com.tw/r2/n963/41/b9/32902963_1_b.jpeg?1772589578,新北市永和區仁愛路,3580,43.9,電梯,3,11,3房2廳2衛,https://www.rakuya.com.tw/sell_item/info?ehid=09c76532902963c,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1810459,永和區仁愛路７６號三樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33183201434000?HostId=2&A10OnLineId=1810459,新北市永和區仁愛路76號三樓,N,2026-04-26 14:47,25.013431988197,121.512914021273,25.013431988197,121.512914021273
2844611,公園靜巷採光頂加拉呱,https://static.rakuya.com.tw/r2/n653/4f/64/33483653_10_b.jpeg?1773282676,新北市永和區得和路,1988,28.63,公寓,4,4,6房2廳2衛,https://www.rakuya.com.tw/sell_item/info?ehid=02d74233483653a,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2844611,,,,Y,2026-04-26 14:47,,,,
860493,永安、頂溪捷運邊間兩房,https://static.rakuya.com.tw/r1/n436/10/5c/31648436_1_b.jpeg?1774159016,新北市永和區永和路一段,1890,26.74,電梯,8,11,2房2廳1衛,https://www.rakuya.com.tw/sell_item/info?ehid=0f624c316484366,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=860493,永和區永和路一段１１２號八樓之五,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33185103747000?HostId=2&A10OnLineId=860493,新北市永和區協和里２１鄰保平路１７４巷３２號五樓,N,2026-04-26 14:47,25.007344002373,121.513635032584,25.007557992361,121.510244971844
2151230,近公園一樓大空間,https://yccdn.yungching.com.tw/v1/image/?key=NF58Ko5oaCte1KNGKZfVX-N2loxKaUIZLz5jStU9C5YCIKlOI8jaCcrIIgu3XOVVqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuHyqQdxAoaDgB84hAAJBJ-aPJnP6QjjHNJdO-8s9VPXXQ_ruSEFqcK8ShYsvown2RbJENeZqhwTM&width=0&height=0,新北市永和區仁愛路,3988,74.95,電梯,1,10,6房3廳3衛,https://buy.yungching.com.tw/house/7211915,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2151230,查無,,,N,2026-04-26 14:47,,,,
2172223,近公園魔術大空間,https://yccdn.yungching.com.tw/v1/image/?key=NF58Ko5oaCtTVL7EvNZMGNwGOceGr3lgF8yXG26uomk0P3zrhGcmYHfcyuD-oUuJqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuHyqQdxAoaDgB84hAAJBJ-aPJnP6QjjHNJdO-8s9VPXXQ_ruSEFqcK8ShYsvown2RbJENeZqhwTM&width=0&height=0,新北市永和區仁愛路,1968,38.44,電梯,1,10,1房2廳1衛,https://buy.yungching.com.tw/house/7214092,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2172223,永和區仁愛路２４３巷４號,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184801932000?HostId=2&A10OnLineId=2172223,新北市永和區永樂里２鄰安樂路４６３巷１４弄１之１號五樓,N,2026-04-26 14:47,25.011934872076,121.508857874019,25.005017018414,121.5136509582
2843821,秀朗國小方正大露台二樓,https://img1.591.com.tw/house/2025/12/18/176605090697821003.jpg!400x300.jpg,新北市永和區民族街,1498,20.02,公寓,2,4,3房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19840434.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2843821,永和區民族街４１巷６號二樓(多筆),,,N,2026-04-26 14:47,24.998813932434,121.518584413653,,
2841296,🍎🍎永和地坪13.84坪黃金二樓🍎🍎,https://img1.591.com.tw/house/2026/03/14/177348551604646308.jpg!400x300.jpg,新北市永和區環河東路一段,1678,13.84,公寓,2,4,4房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19847900.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2841296,查無,,,N,2026-04-26 14:47,,,,
2841375,天后獨家專任忠孝傳家前後陽台2房車,https://img2.591.com.tw/house/2025/11/06/176242599799372603.jpg!400x300.jpg,新北市永和區忠孝街,2180,35.47,電梯,3,8,2房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19843591.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2841375,永和區忠孝街３４巷１弄８號三樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33182801533000?HostId=2&A10OnLineId=2841375,台北縣永和市頂溪里１２鄰忠孝街３４巷９弄３號五樓,N,2026-04-26 14:47,25.016090015423,121.514478000586,25.016196004588,121.514513036941
2837237,$近未來捷運站御極賞傳家金店面★,"https://image.houseprice.tw/p1-hpimage/OTkxNDYzNWhwaW1hZ2U,/10529e0e34fd4bc1_1080x1920.jpg",新北市永和區中山路一段,6630,38.83,店面,1,15,0房0廳0衛,https://buy.houseprice.tw/house/33610668_2193829/,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2837237,查無,,,N,2026-04-26 14:47,,,,
2470209,福和國中活巷一樓 免爬高、生活機能佳,https://cloudfps.hfcdn.com/v1/image/?key=NF58Ko5oaCsWzYObP7N9OGMaF3LY0y6TvRpW8NJxdA_UHECvJidrZHeE4eMpAvadqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuvuDE3ieU7m7vt1GEps7FWGRbvllj1fnybJxPB_eh0mibn_xuG2pFwFKIji3F260JoWjl9eB8VSKBd9hk8aZg8MnUezEOQMv6i9KPzq5D21B8MW899PE8ynnpmkhF_dmrIO2l_YXPGQr925gg1d9mkG3RFRGXpmVP&width=1024&height=768,新北市永和區永安街,3295,40.91,公寓,1,5,4房2廳2衛,https://buy.housefun.com.tw/buy/house/6846381,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2470209,永和區永安街４巷８號,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33182203480000?HostId=2&A10OnLineId=2470209,新北市永和區信義里１３鄰中山路一段６０巷７號二樓,N,2026-04-26 14:47,25.005774993918,121.519119982384,25.011035015346,121.512887031544
2826800,專約★16009永和合法室裝三套房,https://img.etwarm.com.tw/A0063/available/10063BAB99893a.jpg?20260426001332,新北市永和區成功路一段,1150,18.65,套房,5,5,0房0廳0衛,https://www.etwarm.com.tw/houses/buy/764613,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2826800,永和區成功路一段１１７巷１弄２號五樓(多筆),,,N,2026-04-26 14:47,25.002280201298,121.527381689068,,
2827672,永和國中旁收租屋#大師新店央北博崴,https://img1.591.com.tw/house/2025/12/10/176535408519288201.jpg!400x300.jpg,新北市永和區國中路,1598,27.36,公寓,5,5,5房0廳5衛,https://sale.591.com.tw/home/house/detail/2/19840901.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2827672,永和區國中路１５號五樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33182202126000?HostId=2&A10OnLineId=2827672,台北市中正區羅斯福路三段284巷8號,N,2026-04-26 14:47,25.00489351107,121.524206791783,25.016039095361,121.531838095529
2832917,永和1488邊間1樓,https://img2.591.com.tw/house/2025/09/08/175731467668825807.jpg!400x300.jpg,新北市永和區福和路,1488,14.46,電梯,1,4,2房2廳1衛,https://sale.591.com.tw/home/house/detail/2/19838853.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2832917,查無,,,N,2026-04-26 14:47,,,,
2829952,【樸和】環河美景🌻近仁愛公園🌻水築館3+1房平面車,https://img2.591.com.tw/video/cover/2025-12-11/2792098.png!1000x.water2.png,新北市永和區環河西路二段,3388,51.76,電梯,9,22,4房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19838610.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2829952,永和區環河西路二段２４１號九樓之一,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184703468000?HostId=2&A10OnLineId=2829952,新北市永和區保順里３３鄰環河西路二段２４１號九樓之一,N,2026-04-26 14:47,25.009151014969,121.500592036872,25.009151014969,121.500592036872
2829015,近捷運永安市場站永貞路華夏原始屋況需大整理出價談,https://img1.591.com.tw/house/2025/11/22/176381628399335709.jpg!400x300.jpg,新北市永和區永貞路,2477,41.28,電梯,6,7,3房2廳2衛,https://sale.591.com.tw/home/house/detail/2/19843284.html,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=2829015,,,,Y,2026-04-26 14:47,,,,
1820647,公園捷運方正良邸,https://yccdn.yungching.com.tw/v1/image/?key=NF58Ko5oaCvAsqO4Nz8PlEaKXS7aShib-tDiRKTEN4lXzYkHC_mj5JsfiJR_u2ssqVhtUUJ4lA_cF1mBh5MY1RWd5eEaa7mn9qxu8f6s-rtKfVoBsurTgAnsNQ3b1ueVa0jD0JJgeWt02Xc92Hgeax9ptXAdU5ZuHyqQdxAoaDgB84hAAJBJ-aPJnP6QjjHNJdO-8s9VPXXQ_ruSEFqcK8ShYsvown2RbJENeZqhwTM&width=0&height=0,新北市永和區秀安街,1830,36.1,公寓,4,5,4房2廳2衛,https://buy.yungching.com.tw/house/7181485,https://app.houseflow.tw/HOUSE/ExploreHouseNew?A10OnLineId=1820647,永和區秀安街１１巷４號四樓,https://app.houseflow.tw/HOUSE/Transcript/BuildingDialog/F33184102245000?HostId=2&A10OnLineId=1820647,新北市永和區永安里４鄰秀安街１１巷４號四樓,N,2026-04-26 14:47,25.003520010507,121.51569396328,25.003520010507,121.51569396328
